,Gene_Id,Gene_Symbol,Gene_Description,Disease_Id,DiseaseName,PsychiatricDisorder,type,diseaseClassMSH,diseaseClassNameMSH,doClassId,doClassName,umlsSemanticTypeId,umlsSemanticTypeName,HGNC ID,Ensembl gene ID
494,2260,FGFR1,FIBROBLAST GROWTH FACTOR RECEPTOR 1,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3688,ENSG00000077782
495,2263,FGFR2,FIBROBLAST GROWTH FACTOR RECEPTOR 2,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3689,ENSG00000066468
496,2280,FKBP1A,"FK506 BINDING PROTEIN 1A, 12KDA",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3711,ENSG00000088832
497,2289,FKBP5,FK506 BINDING PROTEIN 5,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3721,ENSG00000096060
498,2332,FMR1,FRAGILE X MENTAL RETARDATION 1,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3775,ENSG00000102081
499,2309,FOXO3,FORKHEAD BOX O3,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3821,ENSG00000118689
500,93986,FOXP2,FORKHEAD BOX P2,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:13875,ENSG00000128573
501,50943,FOXP3,FORKHEAD BOX P3,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:6106,ENSG00000049768
502,2534,FYN,"FYN PROTO-ONCOGENE, SRC FAMILY TYROSINE KINASE",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4037,ENSG00000010810
503,8322,FZD4,FRIZZLED CLASS RECEPTOR 4,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4042,ENSG00000174804
504,2539,G6PD,GLUCOSE-6-PHOSPHATE DEHYDROGENASE,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4057,ENSG00000160211
505,2554,GABRA1,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, ALPHA 1",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4075,ENSG00000022355
506,2556,GABRA3,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, ALPHA 3",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4077,ENSG00000011677
507,2558,GABRA5,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, ALPHA 5",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4079,ENSG00000186297
508,2560,GABRB1,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, BETA 1",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4081,ENSG00000163288
509,2561,GABRB2,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, BETA 2",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4082,ENSG00000145864
510,2562,GABRB3,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, BETA 3",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4083,ENSG00000166206
511,2565,GABRG1,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, GAMMA 1",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4086,ENSG00000163285
512,2569,GABRR1,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, RHO 1",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4090,ENSG00000146276
513,2570,GABRR2,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, RHO 2",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4091,ENSG00000111886
514,2571,GAD1,"GLUTAMATE DECARBOXYLASE 1 (BRAIN, 67KDA)",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4092,ENSG00000128683
515,51083,GAL,GALANIN/GMAP PREPROPEPTIDE,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4114,ENSG00000069482
516,2596,GAP43,GROWTH ASSOCIATED PROTEIN 43,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4140,ENSG00000172020
517,2643,GCH1,GTP CYCLOHYDROLASE 1,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4193,ENSG00000131979
518,2668,GDNF,GLIAL CELL DERIVED NEUROTROPHIC FACTOR,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4232,ENSG00000168621
519,2670,GFAP,GLIAL FIBRILLARY ACIDIC PROTEIN,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4235,ENSG00000131095
520,2691,GHRH,GROWTH HORMONE RELEASING HORMONE,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4265,ENSG00000118702
522,2739,GLO1,GLYOXALASE I,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4323,ENSG00000124767
523,10249,GLYAT,GLYCINE-N-ACYLTRANSFERASE,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:13734,ENSG00000149124
524,2774,GNAL,"GUANINE NUCLEOTIDE BINDING PROTEIN (G PROTEIN), ALPHA ACTIVATING ACTIVITY POLYPEPTIDE, OLFACTORY TYPE",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4388,ENSG00000141404
525,54584,GNB1L,"GUANINE NUCLEOTIDE BINDING PROTEIN (G PROTEIN), BETA POLYPEPTIDE 1-LIKE",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4397,ENSG00000185838
527,2784,GNB3,"GUANINE NUCLEOTIDE BINDING PROTEIN (G PROTEIN), BETA POLYPEPTIDE 3",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4400,ENSG00000111664
528,9248,GPR50,G PROTEIN-COUPLED RECEPTOR 50,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4506,ENSG00000102195
529,27201,GPR78,G PROTEIN-COUPLED RECEPTOR 78,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4528,ENSG00000155269
530,55507,GPRC5D,"G PROTEIN-COUPLED RECEPTOR, CLASS C, GROUP 5, MEMBER D",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:13310,ENSG00000111291
531,9721,GPRIN2,G PROTEIN REGULATED INDUCER OF NEURITE OUTGROWTH 2,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:23730,ENSG00000204175
532,2890,GRIA1,"GLUTAMATE RECEPTOR, IONOTROPIC, AMPA 1",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4571,ENSG00000155511
533,2891,GRIA2,"GLUTAMATE RECEPTOR, IONOTROPIC, AMPA 2",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4572,ENSG00000120251
534,2892,GRIA3,"GLUTAMATE RECEPTOR, IONOTROPIC, AMPA 3",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4573,ENSG00000125675
535,2893,GRIA4,"GLUTAMATE RECEPTOR, IONOTROPIC, AMPA 4",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4574,ENSG00000152578
536,2894,GRID1,"GLUTAMATE RECEPTOR, IONOTROPIC, DELTA 1",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4575,ENSG00000182771
537,2897,GRIK1,"GLUTAMATE RECEPTOR, IONOTROPIC, KAINATE 1",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4579,ENSG00000171189
538,2898,GRIK2,"GLUTAMATE RECEPTOR, IONOTROPIC, KAINATE 2",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4580,ENSG00000164418
539,2899,GRIK3,"GLUTAMATE RECEPTOR, IONOTROPIC, KAINATE 3",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4581,ENSG00000163873
540,2900,GRIK4,"GLUTAMATE RECEPTOR, IONOTROPIC, KAINATE 4",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4582,ENSG00000149403
541,2901,GRIK5,"GLUTAMATE RECEPTOR, IONOTROPIC, KAINATE 5",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4583,ENSG00000105737
542,2902,GRIN1,"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL D-ASPARTATE 1",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4584,ENSG00000176884
543,2903,GRIN2A,"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL D-ASPARTATE 2A",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4585,ENSG00000183454
544,2904,GRIN2B,"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL D-ASPARTATE 2B",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4586,ENSG00000273079
545,116443,GRIN3A,"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL-D-ASPARTATE 3A",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:16767,ENSG00000198785
546,2913,GRM3,"GLUTAMATE RECEPTOR, METABOTROPIC 3",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4595,ENSG00000198822
547,2914,GRM4,"GLUTAMATE RECEPTOR, METABOTROPIC 4",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4596,ENSG00000124493
548,2915,GRM5,"GLUTAMATE RECEPTOR, METABOTROPIC 5",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4597,ENSG00000168959
549,2917,GRM7,"GLUTAMATE RECEPTOR, METABOTROPIC 7",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4599,ENSG00000196277
550,2896,GRN,GRANULIN,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4601,ENSG00000030582
551,2932,GSK3B,GLYCOGEN SYNTHASE KINASE 3 BETA,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4617,ENSG00000082701
552,2944,GSTM1,GLUTATHIONE S-TRANSFERASE MU 1,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4632,ENSG00000134184
553,2952,GSTT1,GLUTATHIONE S-TRANSFERASE THETA 1,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4641,ENSG00000277656
554,2954,GSTZ1,GLUTATHIONE S-TRANSFERASE ZETA 1,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4643,ENSG00000100577
555,338442,HCAR2,HYDROXYCARBOXYLIC ACID RECEPTOR 2,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:24827,ENSG00000182782
556,8843,HCAR3,HYDROXYCARBOXYLIC ACID RECEPTOR 3,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:16824,ENSG00000255398
557,10255,HCG9,HLA COMPLEX GROUP 9 (NON-PROTEIN CODING),C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:21243,ENSG00000204625
558,3091,HIF1A,"HYPOXIA INDUCIBLE FACTOR 1, ALPHA SUBUNIT (BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR)",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4910,ENSG00000100644
559,3094,HINT1,HISTIDINE TRIAD NUCLEOTIDE BINDING PROTEIN 1,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4912,ENSG00000169567
560,9026,HIP1R,HUNTINGTIN INTERACTING PROTEIN 1 RELATED,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:18415,ENSG00000130787
561,3123,HLA-DRB1,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS II, DR BETA 1",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4948,ENSG00000196126
562,3126,HLA-DRB4,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS II, DR BETA 4",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4952,ENSG00000227357
563,3133,HLA-E,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS I, E",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4962,ENSG00000204592
564,3135,HLA-G,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS I, G",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4964,ENSG00000204632
565,10042,HMGXB4,HMG BOX DOMAIN CONTAINING 4,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:5003,ENSG00000100281
566,27306,HPGDS,HEMATOPOIETIC PROSTAGLANDIN D SYNTHASE,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:17890,ENSG00000163106
567,7184,HSP90B1,"HEAT SHOCK PROTEIN 90KDA BETA (GRP94), MEMBER 1",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:12028,ENSG00000166598
568,3308,HSPA4,HEAT SHOCK 70KDA PROTEIN 4,C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:5237,ENSG00000170606
569,3309,HSPA5,"HEAT SHOCK 70KDA PROTEIN 5 (GLUCOSE-REGULATED PROTEIN, 78KDA)",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:5238,ENSG00000044574
570,3350,HTR1A,"5-HYDROXYTRYPTAMINE (SEROTONIN) RECEPTOR 1A, G PROTEIN-COUPLED",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:5286,ENSG00000178394
571,3351,HTR1B,"5-HYDROXYTRYPTAMINE (SEROTONIN) RECEPTOR 1B, G PROTEIN-COUPLED",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:5287,ENSG00000135312
572,3356,HTR2A,"5-HYDROXYTRYPTAMINE (SEROTONIN) RECEPTOR 2A, G PROTEIN-COUPLED",C0005586,BIPOLAR DISORDER,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:5293,ENSG00000102468
